"Model"	"Displ"	"Cyl"	"Trans"	"Drive"	"Fuel"	"Veh.Class"	"Air.Pollution.Score"	"City.MPG"	"Hwy.MPG"	"Cmb.MPG"	"Greenhouse.Gas.Score"	"dataYear"
"NISSAN Cube"	1.8	4	"CVT"	"2WD"	"Gasoline"	"station wagon"	5	27	31	28	7	"12"
"NISSAN Cube"	1.8	4	"Man-6"	"2WD"	"Gasoline"	"station wagon"	8	25	30	27	6	"12"
"NISSAN Cube"	1.8	4	"Man-6"	"2WD"	"Gasoline"	"station wagon"	5	25	30	27	6	"12"
"NISSAN Cube"	1.8	4	"Man-6"	"2WD"	"Gasoline"	"station wagon"	5	25	30	27	6	"12"
"NISSAN Frontier"	2.5	4	"Auto-5"	"2WD"	"Gasoline"	"pickup"	5	17	22	19	3	"12"
"NISSAN Frontier"	2.5	4	"Auto-5"	"2WD"	"Gasoline"	"pickup"	6	17	22	19	3	"12"
"NISSAN Frontier"	2.5	4	"Man-5"	"2WD"	"Gasoline"	"pickup"	5	19	23	21	4	"12"
"NISSAN Frontier"	2.5	4	"Man-5"	"2WD"	"Gasoline"	"pickup"	6	19	23	21	4	"12"
"NISSAN Frontier"	4	6	"Auto-5"	"4WD"	"Gasoline"	"pickup"	5	14	19	16	1	"12"
"NISSAN Frontier"	4	6	"Auto-5"	"4WD"	"Gasoline"	"pickup"	6	14	19	16	1	"12"
"NISSAN Frontier"	4	6	"Auto-5"	"4WD"	"Gasoline"	"pickup"	5	14	19	16	1	"12"
"NISSAN Frontier"	4	6	"Auto-5"	"2WD"	"Gasoline"	"pickup"	5	15	20	17	2	"12"
"NISSAN Frontier"	4	6	"Auto-5"	"2WD"	"Gasoline"	"pickup"	6	15	20	17	2	"12"
"NISSAN Frontier"	4	6	"Auto-5"	"2WD"	"Gasoline"	"pickup"	5	15	20	17	2	"12"
"NISSAN Frontier"	4	6	"Man-6"	"4WD"	"Gasoline"	"pickup"	5	15	20	17	2	"12"
"NISSAN Frontier"	4	6	"Man-6"	"4WD"	"Gasoline"	"pickup"	6	15	20	17	2	"12"
"NISSAN Frontier"	4	6	"Man-6"	"4WD"	"Gasoline"	"pickup"	5	15	20	17	2	"12"
"NISSAN Frontier"	4	6	"Man-6"	"2WD"	"Gasoline"	"pickup"	5	16	20	17	2	"12"
"NISSAN Frontier"	4	6	"Man-6"	"2WD"	"Gasoline"	"pickup"	6	16	20	17	2	"12"
"NISSAN Frontier"	4	6	"Man-6"	"2WD"	"Gasoline"	"pickup"	5	16	20	17	2	"12"
"NISSAN GT-R"	3.8	6	"AutoMan-6"	"4WD"	"Gasoline"	"small car"	5	16	23	19	3	"12"
"NISSAN GT-R"	3.8	6	"AutoMan-6"	"4WD"	"Gasoline"	"small car"	6	16	23	19	3	"12"
"NISSAN Leaf"	NA	NA	"Auto-1"	"2WD"	"Electricity"	"midsize car"	10	106	92	99	10	"12"
"NISSAN Leaf"	NA	NA	"Auto-1"	"2WD"	"Electricity"	"midsize car"	10	106	92	99	10	"12"
"NISSAN Maxima"	3.5	6	"SCV-6"	"2WD"	"Gasoline"	"midsize car"	5	19	26	22	5	"12"
"NISSAN Maxima"	3.5	6	"SCV-6"	"2WD"	"Gasoline"	"midsize car"	6	19	26	22	5	"12"
"NISSAN Maxima"	3.5	6	"SCV-6"	"2WD"	"Gasoline"	"midsize car"	5	19	26	22	5	"12"
"NISSAN Murano"	3.5	6	"CVT"	"4WD"	"Gasoline"	"SUV"	5	18	23	20	4	"12"
"NISSAN Murano"	3.5	6	"CVT"	"4WD"	"Gasoline"	"SUV"	6	18	23	20	4	"12"
"NISSAN Murano"	3.5	6	"CVT"	"4WD"	"Gasoline"	"SUV"	5	18	23	20	4	"12"
"NISSAN Murano"	3.5	6	"CVT"	"2WD"	"Gasoline"	"SUV"	5	18	24	20	4	"12"
"NISSAN Murano"	3.5	6	"CVT"	"2WD"	"Gasoline"	"SUV"	6	18	24	20	4	"12"
"NISSAN Murano"	3.5	6	"CVT"	"2WD"	"Gasoline"	"SUV"	5	18	24	20	4	"12"
"NISSAN Murano CrossCabriolet"	3.5	6	"CVT"	"4WD"	"Gasoline"	"SUV"	5	17	22	19	3	"12"
"NISSAN Murano CrossCabriolet"	3.5	6	"CVT"	"4WD"	"Gasoline"	"SUV"	6	17	22	19	3	"12"
"NISSAN NV"	4	6	"Auto-5"	"2WD"	"Gasoline"	"van"	1	NA	NA	NA	NA	"12"
"NISSAN NV"	4	6	"Auto-5"	"2WD"	"Gasoline"	"van"	2	NA	NA	NA	NA	"12"
